X,Y,Z,Acceleration,Heading,Timestamp
-2.8210502,2.33205,10.22595,10.861254193294952,-125.45818508997984,245560283810896
-2.22105,2.22105,10.894051,11.337833259167967,,245560302869660
-2.22105,2.22105,10.894051,11.337833259167967,-125.45818508997984,245560302869660
-2.22105,2.22105,10.894051,11.337833259167967,-125.0283476251326,245560302869660
-1.69395,2.05095,10.815001,11.137329127652475,,245560321928429
-1.69395,2.05095,10.815001,11.137329127652475,-125.0283476251326,245560321928429
-1.69395,2.05095,10.815001,11.137329127652475,-125.12596468875041,245560321928429
-1.1380501,1.9009501,10.13805,10.377322752745451,,245560340987208
-1.1380501,1.9009501,10.13805,10.377322752745451,-125.12596468875041,245560340987208
-1.1380501,1.9009501,10.13805,10.377322752745451,-125.73034080764816,245560340987208
-0.72195005,2.43,9.28005,9.620054088924247,,245560360045973
-0.72195005,2.43,9.28005,9.620054088924247,-125.73034080764816,245560360045973
-0.72195005,2.43,9.28005,9.620054088924247,-126.70560985885594,245560360045973
-0.83895004,3.4980001,8.586,9.309094926578565,,245560379104727
-0.83895004,3.4980001,8.586,9.309094926578565,-126.70560985885594,245560379104727
-0.83895004,3.4980001,8.586,9.309094926578565,-127.82625265635828,245560379104727
-1.1910001,4.0030503,8.65995,9.614449006558152,,245560398163422
-1.1910001,4.0030503,8.65995,9.614449006558152,-127.82625265635828,245560398163422
-1.1910001,4.0030503,8.65995,9.614449006558152,-128.86956405207772,245560398163422
-1.8730501,4.2520504,9.85995,10.899856048473366,,245560417222170
-1.8730501,4.2520504,9.85995,10.899856048473366,-128.86956405207772,245560417222170
-1.8730501,4.2520504,9.85995,10.899856048473366,-129.60565353893,245560417222170
-2.56005,3.9070501,10.663951,11.642110722091148,,245560436281045
-2.56005,3.9070501,10.663951,11.642110722091148,-129.60565353893,245560436281045
-2.56005,3.9070501,10.663951,11.642110722091148,-130.1450335776859,245560436281045
-2.6179502,2.9179502,10.630951,11.330720338472391,,245560455339748
-2.6179502,2.9179502,10.630951,11.330720338472391,-130.1450335776859,245560455339748
-2.6179502,2.9179502,10.630951,11.330720338472391,-130.80676962523341,245560455339748
-2.0070002,2.14695,10.840951,11.232259707738681,,245560474398497
-2.0070002,2.14695,10.840951,11.232259707738681,-130.80676962523341,245560474398497
-2.0070002,2.14695,10.840951,11.232259707738681,-131.71100470907305,245560474398497
-1.2600001,1.52205,11.65095,11.817312723495254,,245560493457261
-1.2600001,1.52205,11.65095,11.817312723495254,-131.71100470907305,245560493457261
-1.2600001,1.52205,11.65095,11.817312723495254,-132.73316983912216,245560493457261
-0.93495005,0.62205005,12.417001,12.467677937934655,,245560512516040
-0.93495005,0.62205005,12.417001,12.467677937934655,-132.73316983912216,245560512516040
-0.93495005,0.62205005,12.417001,12.467677937934655,-133.73927036424337,245560512516040
-1.24605,0.0019500001,12.594001,12.655492840005778,,245560531574634
-1.24605,0.0019500001,12.594001,12.655492840005778,-133.73927036424337,245560531574634
-1.24605,0.0019500001,12.594001,12.655492840005778,-134.77990432580816,245560531574634
-1.58595,-0.41400003,12.199051,12.308674949152985,,245560550633627
-1.58595,-0.41400003,12.199051,12.308674949152985,-134.77990432580816,245560550633627
-1.58595,-0.41400003,12.199051,12.308674949152985,-136.03073052889096,245560550633627
-1.74195,-0.35595003,11.4210005,11.558561406891213,,245560569692152
-1.74195,-0.35595003,11.4210005,11.558561406891213,-136.03073052889096,245560569692152
-1.74195,-0.35595003,11.4210005,11.558561406891213,-137.5592858840048,245560569692152
-1.3609501,-0.246,10.462951,10.553958486458374,,245560588750886
-1.3609501,-0.246,10.462951,10.553958486458374,-137.5592858840048,245560588750886
-1.3609501,-0.246,10.462951,10.553958486458374,-139.33238933216174,245560588750886
-0.70995003,-0.141,10.090051,10.11597897885734,,245560607809670
-0.70995003,-0.141,10.090051,10.11597897885734,-139.33238933216174,245560607809670
-0.70995003,-0.141,10.090051,10.11597897885734,-141.18894403159794,245560607809670
-0.05595,-0.094950005,10.281,10.281590974945182,,245560626868469
-0.05595,-0.094950005,10.281,10.281590974945182,-141.18894403159794,245560626868469
-0.05595,-0.094950005,10.281,10.281590974945182,-142.97762031106254,245560626868469
0.18705001,-0.057000004,10.36005,10.361895638616804,,245560645927192
0.18705001,-0.057000004,10.36005,10.361895638616804,-142.97762031106254,245560645927192
0.18705001,-0.057000004,10.36005,10.361895638616804,-144.57811121851495,245560645927192
0.039,-0.034950003,9.868951,9.869089796462719,,245560664985964
0.039,-0.034950003,9.868951,9.869089796462719,-144.57811121851495,245560664985964
0.039,-0.034950003,9.868951,9.869089796462719,-145.98506188564588,245560664985964
-0.06105,0.028050002,9.07695,9.077198815167492,,245560684044738
-0.06105,0.028050002,9.07695,9.077198815167492,-145.98506188564588,245560684044738
-0.06105,0.028050002,9.07695,9.077198815167492,-147.4013972326964,245560684044738
-0.075,0.201,8.2560005,8.258787619076527,,245560703103512
-0.075,0.201,8.2560005,8.258787619076527,-147.4013972326964,245560703103512
-0.075,0.201,8.2560005,8.258787619076527,-148.81877076850077,245560703103512
-0.03705,0.51705,7.6380005,7.655570860344374,,245560722162048
-0.03705,0.51705,7.6380005,7.655570860344374,-148.81877076850077,245560722162048
-0.03705,0.51705,7.6380005,7.655570860344374,-150.16949531838415,245560722162048
-0.027,0.79200006,7.1850004,7.228569980881824,,245560741220820
-0.027,0.79200006,7.1850004,7.228569980881824,-150.16949531838415,245560741220820
-0.027,0.79200006,7.1850004,7.228569980881824,-151.38082936768592,245560741220820
-0.11805001,1.008,6.9480004,7.021731295640954,,245560760279593
-0.11805001,1.008,6.9480004,7.021731295640954,-151.38082936768592,245560760279593
-0.11805001,1.008,6.9480004,7.021731295640954,-152.41595819677968,245560760279593
-0.28605002,1.1149501,6.84105,6.937211864089609,,245560779338363
-0.28605002,1.1149501,6.84105,6.937211864089609,-152.41595819677968,245560779338363
-0.28605002,1.1149501,6.84105,6.937211864089609,-153.29358286361295,245560779338363
-0.37905002,1.21605,6.63705,6.758172068649381,,245560798397171
-0.37905002,1.21605,6.63705,6.758172068649381,-153.29358286361295,245560798397171
-0.37905002,1.21605,6.63705,6.758172068649381,-154.05797665438575,245560798397171
-0.43905002,1.3759501,6.4290004,6.589237350304098,,245560817455831
-0.43905002,1.3759501,6.4290004,6.589237350304098,-154.05797665438575,245560817455831
-0.43905002,1.3759501,6.4290004,6.589237350304098,-154.72232183419624,245560817455831
-0.47505003,1.5180001,6.4120502,6.606389807716761,,245560836514545
-0.47505003,1.5180001,6.4120502,6.606389807716761,-154.72232183419624,245560836514545
-0.47505003,1.5180001,6.4120502,6.606389807716761,-155.2689555338507,245560836514545
-0.39795002,1.5340501,6.6199503,6.807012184980618,,245560855573324
-0.39795002,1.5340501,6.6199503,6.807012184980618,-155.2689555338507,245560855573324
-0.39795002,1.5340501,6.6199503,6.807012184980618,-155.66748341154258,245560855573324
-0.32205,1.41495,7.1590505,7.304642588431453,,245560874632093
-0.32205,1.41495,7.1590505,7.304642588431453,-155.66748341154258,245560874632093
-0.32205,1.41495,7.1590505,7.304642588431453,-155.886049464983,245560874632093
-0.35295,1.1890501,7.69995,7.799208175375356,,245560893690624
-0.35295,1.1890501,7.69995,7.799208175375356,-155.886049464983,245560893690624
-0.35295,1.1890501,7.69995,7.799208175375356,-155.92006380704967,245560893690624
-0.46995002,1.05495,8.00205,8.084960406695387,,245560912749372
-0.46995002,1.05495,8.00205,8.084960406695387,-155.92006380704967,245560912749372
-0.46995002,1.05495,8.00205,8.084960406695387,-155.84853806606128,245560912749372
-0.609,1.008,8.031,8.116890484219464,,245560931808150
-0.609,1.008,8.031,8.116890484219464,-155.84853806606128,245560931808150
-0.609,1.008,8.031,8.116890484219464,-155.80302168543233,245560931808150
-0.77400005,1.1179501,7.8130503,7.930488192718877,,245560950866831
-0.77400005,1.1179501,7.8130503,7.930488192718877,-155.80302168543233,245560950866831
-0.77400005,1.1179501,7.8130503,7.930488192718877,-155.90443633422868,245560950866831
-0.95205003,1.5130501,7.6830006,7.888232784418931,,245560969925627
-0.95205003,1.5130501,7.6830006,7.888232784418931,-155.90443633422868,245560969925627
-0.95205003,1.5130501,7.6830006,7.888232784418931,-156.24798118910198,245560969925627
-1.07805,1.98405,7.9159503,8.231701990692704,,245560988984400
-1.07805,1.98405,7.9159503,8.231701990692704,-156.24798118910198,245560988984400
-1.07805,1.98405,7.9159503,8.231701990692704,-156.85052681730215,245560988984400
-1.0500001,2.154,8.6629505,8.98826639571241,,245561008043232
-1.0500001,2.154,8.6629505,8.98826639571241,-156.85052681730215,245561008043232
-1.0500001,2.154,8.6629505,8.98826639571241,-157.6260264956654,245561008043232
-0.91095006,1.9890001,9.867001,10.106614362368285,,245561027101754
-0.91095006,1.9890001,9.867001,10.106614362368285,-157.6260264956654,245561027101754
-0.91095006,1.9890001,9.867001,10.106614362368285,-158.4448842148799,245561027101754
-0.69495004,1.6009501,11.227051,11.361895379996094,,245561046160549
-0.69495004,1.6009501,11.227051,11.361895379996094,-158.4448842148799,245561046160549
-0.69495004,1.6009501,11.227051,11.361895379996094,-159.1933363441299,245561046160549
-0.537,1.0390501,12.862051,12.915121137794499,,245561065219279
-0.537,1.0390501,12.862051,12.915121137794499,-159.1933363441299,245561065219279
-0.537,1.0390501,12.862051,12.915121137794499,-159.85249058017115,245561065219279
-0.78195006,0.84000003,13.960951,14.008040163027246,,245561084278041
-0.78195006,0.84000003,13.960951,14.008040163027246,-159.85249058017115,245561084278041
-0.78195006,0.84000003,13.960951,14.008040163027246,-160.5030114571015,245561084278041
-1.24605,0.84900004,13.983001,14.064058615882422,,245561103336810
-1.24605,0.84900004,13.983001,14.064058615882422,-160.5030114571015,245561103336810
-1.24605,0.84900004,13.983001,14.064058615882422,-161.2570643414709,245561103336810
-1.2049501,0.64395005,13.38405,13.453600796428011,,245561122395593
-1.2049501,0.64395005,13.38405,13.453600796428011,-161.2570643414709,245561122395593
-1.2049501,0.64395005,13.38405,13.453600796428011,-162.11948500721172,245561122395593
-0.85305005,0.294,13.279051,13.309670304271194,,245561141454144
-0.85305005,0.294,13.279051,13.309670304271194,-162.11948500721172,245561141454144
-0.85305005,0.294,13.279051,13.309670304271194,-162.9284662728864,245561141454144
-0.79395,0.20805001,13.545001,13.569845293662906,,245561160512924
-0.79395,0.20805001,13.545001,13.569845293662906,-162.9284662728864,245561160512924
-0.79395,0.20805001,13.545001,13.569845293662906,-163.53237793892058,245561160512924
-0.80805004,-0.058950003,13.530001,13.554236641457061,,245561179571698
-0.80805004,-0.058950003,13.530001,13.554236641457061,-163.53237793892058,245561179571698
-0.80805004,-0.058950003,13.530001,13.554236641457061,-164.0159963132925,245561179571698
-0.70500004,-0.55695003,13.18095,13.211535205099592,,245561198630379
-0.70500004,-0.55695003,13.18095,13.211535205099592,-164.0159963132925,245561198630379
-0.70500004,-0.55695003,13.18095,13.211535205099592,-164.49692359313144,245561198630379
-0.45405003,-0.837,12.714001,12.749609249335533,,245561217689155
-0.45405003,-0.837,12.714001,12.749609249335533,-164.49692359313144,245561217689155
-0.45405003,-0.837,12.714001,12.749609249335533,-164.9930138929278,245561217689155
-0.07005,-0.95505005,12.453001,12.489766318683168,,245561236747687
-0.07005,-0.95505005,12.453001,12.489766318683168,-164.9930138929278,245561236747687
-0.07005,-0.95505005,12.453001,12.489766318683168,-165.4534779260134,245561236747687
0.14595,-0.957,12.18,12.21841032136546,,245561255806463
0.14595,-0.957,12.18,12.21841032136546,-165.4534779260134,245561255806463
0.14595,-0.957,12.18,12.21841032136546,-165.841869802977,245561255806463
0.09105001,-0.84000003,11.713051,11.743485613126246,,245561274865251
0.09105001,-0.84000003,11.713051,11.743485613126246,-165.841869802977,245561274865251
0.09105001,-0.84000003,11.713051,11.743485613126246,-166.1312922388671,245561274865251
-0.279,-0.70095,11.17905,11.204478757991433,,245561293923931
-0.279,-0.70095,11.17905,11.204478757991433,-166.1312922388671,245561293923931
-0.279,-0.70095,11.17905,11.204478757991433,-166.30878153463905,245561293923931
-0.48900002,-0.66300005,10.662001,10.693780849285208,,245561312982718
-0.48900002,-0.66300005,10.662001,10.693780849285208,-166.30878153463905,245561312982718
-0.48900002,-0.66300005,10.662001,10.693780849285208,-166.42250418431976,245561312982718
-0.58305,-0.51195,9.99405,10.0241247998481,,245561332041263
-0.58305,-0.51195,9.99405,10.0241247998481,-166.42250418431976,245561332041263
-0.58305,-0.51195,9.99405,10.0241247998481,-166.49868811432208,245561332041263
-0.70005006,-0.162,8.904,8.932946385595836,,245561351100026
-0.70005006,-0.162,8.904,8.932946385595836,-166.49868811432208,245561351100026
-0.70005006,-0.162,8.904,8.932946385595836,-166.6544574085334,245561351100026
-0.49905002,0.049950004,7.72905,7.745305762365942,,245561370158805
-0.49905002,0.049950004,7.72905,7.745305762365942,-166.6544574085334,245561370158805
-0.49905002,0.049950004,7.72905,7.745305762365942,-166.87178036754486,245561370158805
-0.54195005,0.47805002,6.912,6.9496754522496635,,245561389217499
-0.54195005,0.47805002,6.912,6.9496754522496635,-166.87178036754486,245561389217499
-0.54195005,0.47805002,6.912,6.9496754522496635,-167.11007200730828,245561389217499
-0.53505003,0.85200006,6.477,6.554671204538743,,245561408276033
-0.53505003,0.85200006,6.477,6.554671204538743,-167.11007200730828,245561408276033
-0.53505003,0.85200006,6.477,6.554671204538743,-167.37159995062805,245561408276033
-0.44895002,1.0530001,6.4140005,6.515348652712781,,245561427334795
-0.44895002,1.0530001,6.4140005,6.515348652712781,-167.37159995062805,245561427334795
-0.44895002,1.0530001,6.4140005,6.515348652712781,-167.62368857251488,245561427334795
-0.38595003,1.1539501,6.57,6.681725691872987,,245561446393554
-0.38595003,1.1539501,6.57,6.681725691872987,-167.62368857251488,245561446393554
-0.38595003,1.1539501,6.57,6.681725691872987,-167.81359515219793,245561446393554
-0.384,1.1869501,6.642,6.758141023445237,,245561465452263
-0.384,1.1869501,6.642,6.758141023445237,-167.81359515219793,245561465452263
-0.384,1.1869501,6.642,6.758141023445237,-167.91205915927281,245561465452263
-0.34800002,1.17795,7.1590505,7.263654281623625,,245561484511011
