X,Y,Z,Acceleration,Heading,Timestamp
-0.49695003,1.065,9.879001,9.948660479527586,,244716484903209
,,,,78.24974803754927,244716484903209
-0.52500004,1.1010001,9.89295,9.967862559073637,,244716503961377
,,,,78.29607038050028,244716503961377
-0.41805002,1.1029501,9.88395,9.95408158668468,,244716523019621
,,,,78.31160906086207,244716523019621
-0.36,1.12995,9.802051,9.873529252249144,,244716542077742
,,,,78.33500928895853,244716542077742
-0.34305,1.1509501,9.670951,9.745237703511865,,244716561135891
,,,,78.3853751038982,244716561135891
-0.38895002,1.1200501,9.625051,9.697803555384494,,244716580194278
,,,,78.45440099565035,244716580194278
-0.43695003,1.07895,9.639001,9.709036827521258,,244716599252236
,,,,78.52255945337791,244716599252236
-0.48195,1.0669501,9.72105,9.791295946827436,,244716618310624
,,,,78.58534938241783,244716618310624
-0.48000002,1.02405,9.802051,9.867080023415062,,244716637368823
,,,,78.64585802827499,244716637368823
-0.48495004,0.96000004,9.786,9.844926454996852,,244716656426987
,,,,78.70217293798173,244716656426987
-0.54195005,0.97200006,9.735001,9.79840436128984,,244716675485220
,,,,78.72872188328557,244716675485220
-0.49905002,0.98100007,9.69705,9.75931319462398,,244716694543328
,,,,78.72009535436385,244716694543328
-0.44895002,1.008,9.670951,9.733699769041968,,244716713601557
,,,,78.6922281825502,244716713601557
-0.384,1.00995,9.703951,9.763919382302456,,244716732659712
,,,,78.6444646696843,244716732659712
-0.27600002,1.008,9.774,9.829716248865129,,244716751717857
,,,,78.57860798570704,244716751717857
-0.16605,1.005,9.912001,9.964203661821541,,244716770776249
,,,,78.4992138667948,244716770776249
-0.079950005,1.0000501,9.967951,10.018310186925978,,244716789834391
,,,,78.40867287915712,244716789834391
-0.039,1.0530001,9.89805,9.953980413594289,,244716808892544
,,,,78.31168419294293,244716808892544
0.028950002,1.1560501,9.74505,9.813424425255198,,244716827950683
,,,,78.22307614884036,244716827950683
0.064950004,1.21305,9.570001,9.646793413821264,,244716847008813
,,,,78.18102950430976,244716847008813
0.01695,1.24695,9.484051,9.5656880568252,,244716866066948
,,,,78.19952565658215,244716866066948
-0.025050001,1.1920501,9.5460005,9.620173048973054,,244716885125163
,,,,78.25502777377768,244716885125163
-0.03705,1.1220001,9.625051,9.690296975260871,,244716904183280
,,,,78.3228515522359,244716904183280
0.01995,1.11,9.77805,9.840872207691017,,244716923241420
,,,,78.38907706642836,244716923241420
0.12495001,1.0699501,9.85995,9.91861989849989,,244716942299559
,,,,78.47052707228076,244716942299559
0.09900001,1.06005,9.843,9.90041239486411,,244716961357688
,,,,78.56320590912865,244716961357688
0.028950002,1.09605,9.811951,9.873020794661398,,244716980416081
,,,,78.65297508539014,244716980416081
0.015000001,1.09605,9.798,9.859125826387798,,244716999474242
,,,,78.74456792216,244716999474242
-0.027,1.06305,9.72795,9.785898877134185,,244717018532396
,,,,78.8473622691687,244717018532396
-0.039,1.06005,9.703951,9.76175665571372,,244717037590640
,,,,78.94851054058742,244717037590640
0.0049500004,1.0309501,9.856951,9.910719383758844,,244717056648805
,,,,79.0460661325027,244717056648805
0.012,0.97605,9.91695,9.964874375197942,,244717075706959
,,,,79.15247364958233,244717075706959
-0.11595,1.02195,9.9199505,9.973125968178104,,244717094765117
,,,,79.25056882644206,244717094765117
-0.14895001,1.0390501,9.91005,9.965486093810853,,244717113823514
,,,,79.31937615214076,244717113823514
-0.11100001,1.07505,9.880951,9.93988162117972,,244717132881685
,,,,79.3663815140088,244717132881685
-0.030000001,1.07505,9.88605,9.944376167995932,,244717151939849
,,,,79.40044366739964,244717151939849
0.07005,1.06305,9.87705,9.934339488572894,,244717170998002
,,,,79.42667842400166,244717170998002
0.075,1.1179501,9.86505,9.928477287826306,,244717190056142
,,,,79.44800910477962,244717190056142
-0.03195,1.21305,9.774,9.849040229627668,,244717209114356
,,,,79.4793528428808,244717209114356
-0.291,1.3039501,9.58905,9.681675889145481,,244717228172492
,,,,79.52836628036482,244717228172492
-0.58305,1.35195,9.38805,9.50279957528656,,244717247230632
,,,,79.57865013303446,244717247230632
-0.80505,1.4310001,9.295051,9.43895300991269,,244717266288780
,,,,79.60823168232977,244717266288780
-0.85095006,1.4269501,9.337951,9.48459942974786,,244717285346924
,,,,79.60777405965538,244717285346924
-0.85305005,1.39995,9.46695,9.607846121388766,,244717304405078
,,,,79.58892956773532,244717304405078
-0.99705005,1.4100001,9.541051,9.696074597993936,,244717323463223
,,,,79.56077552797653,244717323463223
-1.251,1.4239501,9.441,9.62938837852299,,244717342521633
,,,,79.51198748673512,244717342521633
-1.452,1.434,9.316051,9.536951979745146,,244717361579789
,,,,79.41999166880423,244717361579789
-1.55295,1.4650501,9.328051,9.569250578839755,,244717380637967
,,,,79.26875079001263,244717380637967
-1.572,1.43595,9.37395,9.61270386637176,,244717399696141
,,,,79.05852439754881,244717399696141
-1.5979501,1.4290501,9.417001,9.657925654823687,,244717418754360
,,,,78.79660713344633,244717418754360
-1.59105,1.4670001,9.54405,9.786338969191792,,244717437812525
,,,,78.49261590405658,244717437812525
-1.54305,1.43805,9.642,9.87001317294864,,244717456870703
,,,,78.1471517660265,244717456870703
-1.5640501,1.434,9.604051,9.835669504018787,,244717475929066
,,,,77.78174347561999,244717475929066
-1.57395,1.4599501,9.571951,9.809740978558315,,244717494987257
,,,,77.39596756110849,244717494987257
-1.5409501,1.455,9.549001,9.78135841967667,,244717514045387
,,,,76.97399164399594,244717514045387
-1.488,1.4310001,9.570001,9.790138763909404,,244717533103541
,,,,76.52399146071882,244717533103541
-1.3590001,1.4290501,9.649051,9.848515014246557,,244717552161675
,,,,76.04178010531592,244717552161675
-1.1410501,1.4460001,9.72795,9.900804244232747,,244717571219890
,,,,75.5387776540795,244717571219890
-0.88695,1.434,9.72105,9.86619735666998,,244717590278027
,,,,75.04328158074092,244717590278027
-0.80295,1.455,9.73005,9.87094882968906,,244717609336171
,,,,74.58265362311526,244717609336171
-0.83400005,1.4670001,9.799951,9.944178226632271,,244717628394305
,,,,74.16453676288377,244717628394305
-0.81495005,1.455,9.835951,9.976326577452268,,244717647452478
,,,,73.77967609372105,244717647452478
-0.753,1.4599501,9.77595,9.913005078064591,,244717666510870
,,,,73.40663165182247,244717666510870
-0.657,1.4860501,9.738001,9.872621273900418,,244717685569026
,,,,73.04460430505512,244717685569026
-0.47700003,1.491,9.74505,9.869985731862432,,244717704627185
,,,,72.71933703640077,244717704627185
-0.36495003,1.4269501,9.762,9.872487967921654,,244717723685319
,,,,72.45961909321103,244717723685319
-0.33105,1.33305,9.726001,9.822510490771114,,244717742743454
,,,,72.2527668141972,244717742743454
-0.303,1.2919501,9.663,9.753692319064635,,244717761801568
,,,,72.07932782060305,244717761801568
-0.252,1.2709501,9.63195,9.718708001441609,,244717780859802
,,,,71.92213784704438,244717780859802
-0.11100001,1.26405,9.637051,9.720230823805904,,244717799917924
,,,,71.78323912008301,244717799917924
0.012,1.302,9.646951,9.734423984753356,,244717818976078
,,,,71.66573254560211,244717818976078
0.079050004,1.386,9.52005,9.620738089117411,,244717838034223
,,,,71.58964423824817,244717838034223
0.09900001,1.4820001,9.30405,9.4218616390608,,244717857092396
,,,,71.56044517954636,244717857092396
0.19395001,1.503,9.240001,9.363452360764414,,244717876150773
,,,,71.58206272826945,244717876150773
0.35700002,1.3399501,9.429001,9.530423488113891,,244717895208919
,,,,71.67290424423062,244717895208919
0.38595003,1.1700001,9.8550005,9.931711490344522,,244717914267068
,,,,71.83421965204798,244717914267068
0.24495001,1.06005,10.16895,10.226986613269242,,244717933325266
,,,,72.0351774778081,244717933325266
-0.05595,1.1700001,10.176001,10.243193809021662,,244717952383476
,,,,72.20827496194373,244717952383476
-0.279,1.3570501,9.7900505,9.887593797704193,,244717971441670
,,,,72.28241666538422,244717971441670
-0.35505003,1.7190001,9.225,9.39050881921683,,244717990499843
,,,,72.2650201735682,244717990499843
-0.18300001,2.08305,8.833051,9.077189569651965,,244718009557997
,,,,72.1900383568598,244718009557997
0.064950004,2.19705,8.677051,8.951114555306873,,244718028616175
,,,,72.12028163486646,244718028616175
0.13005,2.2429502,8.809051,9.091045593624067,,244718047674562
,,,,72.11455110615282,244718047674562
0.08400001,2.14995,9.096001,9.347008586657175,,244718066732727
,,,,72.16396752479785,244718066732727
-0.09,2.08305,9.328051,9.558228180586005,,244718085790881
,,,,72.23479658649089,244718085790881
-0.303,2.11095,9.462001,9.699349324533886,,244718104849021
,,,,72.29634342110188,244718104849021
-0.30705002,2.0730002,9.526951,9.754711871015127,,244718123907203
,,,,72.3379529335256,244718123907203
-0.22095,2.0269501,9.60105,9.815167690094142,,244718142965338
,,,,72.37343576626381,244718142965338
-0.13305001,1.9600501,9.75,9.945953803950253,,244718162023444
,,,,72.41594686365796,244718162023444
-0.12105001,1.9270501,9.936001,10.121871653335738,,244718181081730
,,,,72.47373026403628,244718181081730
-0.16905001,1.8690001,10.03005,10.204099272732181,,244718200139901
,,,,72.53421158913675,244718200139901
-0.29595003,1.9080001,9.963,10.148370591340251,,244718219198074
,,,,72.575240535481,244718219198074
-0.26700002,1.9560001,9.735001,9.933149429086749,,244718238256247
,,,,72.57465996940155,244718238256247
-0.19500001,2.01795,9.52005,9.733524585395168,,244718257314392
,,,,72.5543333264316,244718257314392
-0.20700002,2.085,9.40995,9.640396288565421,,244718276372784
,,,,72.54623955226513,244718276372784
-0.25500003,2.08305,9.346951,9.57964548112013,,244718295430958
,,,,72.55798064744839,244718295430958
-0.29595003,2.08995,9.35505,9.590226013893448,,244718314489112
,,,,72.57258359189387,244718314489112
-0.26205,2.09205,9.38805,9.621893046883448,,244718333547257
,,,,72.57836876212087,244718333547257
-0.24795002,2.11095,9.438001,9.674370513073125,,244718352605363
,,,,72.57869661120104,244718352605363
-0.25500003,2.1090002,9.3810005,9.618528097566273,,244718371663531
,,,,72.5810940075997,244718371663531
-0.28395,2.1450002,9.193951,9.445125101532206,,244718390721794
,,,,72.57966649806318,244718390721794
-0.23595001,2.18805,8.928,9.195239485691427,,244718409779872
,,,,72.5688406482287,244718409779872
-0.16095,2.16195,8.60805,8.876850203955062,,244718428837997
,,,,72.55705857191043,244718428837997
-0.13995,2.1450002,8.22,8.496412080961688,,244718447896131
,,,,72.54334355205705,244718447896131
-0.19695,2.18595,8.277,8.563054644587492,,244718466954284
,,,,72.53464189105445,244718466954284
-0.13995,2.19,8.883,9.15004814427118,,244718486012472
,,,,72.54429294835168,244718486012472
-0.087000005,1.9560001,9.76395,9.958324565378158,,244718505070840
,,,,72.60226076383758,244718505070840
-0.19305001,1.6990501,10.509001,10.647212606663958,,244718524128737
,,,,72.74296266073983,244718524128737
-0.48900002,1.6060501,10.827001,10.956389241440856,,244718543187124
,,,,72.86769557536262,244718543187124
-0.78900003,1.5180001,10.948951,11.081803371599628,,244718562245300
,,,,72.89743421900884,244718562245300
-0.94395006,1.28505,11.3539505,11.465364127883639,,244718581303478
,,,,72.9269406362233,244718581303478
-1.1719501,0.86595005,12.276001,12.362181526918791,,244718600361621
,,,,73.07596853372381,244718600361621
-1.572,0.34395,13.056001,13.154795514166354,,244718619419795
,,,,73.332530929517,244718619419795
-2.046,-0.033,12.90495,13.066175609885219,,244718638477978
,,,,73.54894547336886,244718638477978
-2.328,-0.055050004,11.878051,12.104160293516143,,244718657536221
,,,,73.52519690562472,244718657536221
-2.11305,-0.031050002,10.729051,10.935194023095974,,244718676594291
,,,,73.2146350342534,244718676594291
-1.5670501,0.16695,10.36695,10.48604673880944,,244718695652534
,,,,72.79664111742697,244718695652534
-1.0330501,0.13800001,10.288051,10.340707014397864,,244718714710661
,,,,72.43191584593745,244718714710661
-1.0330501,0.055050004,9.594001,9.649615233661644,,244718733768820
,,,,72.1614745057508,244718733768820
-1.50705,0.32805002,8.722051,8.857368686099948,,244718752826979
,,,,71.91050603488786,244718752826979
-1.8570001,0.79005,8.433001,8.671109112434586,,244718771885122
,,,,71.63052292043069,244718771885122
-1.6480501,0.8880001,8.718,8.916734166350333,,244718790943290
,,,,71.36481490133886,244718790943290
-1.2079501,0.67005,9.309,9.410929279554978,,244718810001463
,,,,71.21293881495446,244718810001463
-0.91800004,0.50505,10.02495,10.079554919150153,,244718829059842
,,,,71.19178571909492,244718829059842
-0.72195005,0.24105,10.34595,10.373909398863107,,244718848118002
,,,,71.27251172489531,244718848118002
-0.87705004,0.07095,10.293,10.33054248489529,,244718867176166
,,,,71.40601460241237,244718867176166
-1.2199501,0.27,10.07295,10.150148407551118,,244718886234330
,,,,71.51730570474857,244718886234330
-1.3230001,0.37500003,9.703951,9.80089879488101,,244718905292449
,,,,71.56512385912782,244718905292449
-1.3420501,0.43500003,9.148951,9.257084788118453,,244718924350603
,,,,71.55399748096987,244718924350603
-1.4260501,0.63195,8.65095,8.790445203735862,,244718943408747
,,,,71.52826815836643,244718943408747
-1.38705,0.82605004,8.33895,8.493783360430484,,244718962466952
,,,,71.47351053179044,244718962466952
-1.263,0.91905004,8.17395,8.32185560074485,,244718981525041
,,,,71.37709558146653,244718981525041
-1.179,1.0170001,8.04,8.189379294399489,,244719000583217
,,,,71.2481621005042,244719000583217
-1.1410501,1.149,8.04705,8.208362818114741,,244719019641382
,,,,71.10422269393536,244719019641382
-1.0210501,1.2229501,8.18595,8.339540026670853,,244719038699459
,,,,70.96274898565689,244719038699459
-0.87705004,1.33095,8.397,8.54694418033588,,244719057757707
,,,,70.8428040336423,244719057757707
-0.78405005,1.47,8.536051,8.697114522954761,,244719076815867
,,,,70.74589730969815,244719076815867
-0.813,1.659,8.530951,8.728709449417122,,244719095874012
,,,,70.67136628547497,244719095874012
-0.89895004,1.881,8.505,8.756786221647793,,244719114932190
,,,,70.60615163927969,244719114932190
-0.89895004,2.1040502,8.557051,8.857666281426784,,244719133990358
,,,,70.55095688059681,244719133990358
-0.74100006,2.2050002,8.863951,9.164100380223287,,244719153048517
,,,,70.54079355911183,244719153048517
-0.60195005,2.18595,9.187051,9.462696519874559,,244719172106661
,,,,70.60313269566655,244719172106661
-0.58305,2.1349502,9.526951,9.780631438857792,,244719191164854
,,,,70.70854983531652,244719191164854
-0.61905,2.2020001,9.762,10.026398718615196,,244719210223240
,,,,70.82516165501615,244719210223240
-0.6,2.3100002,9.955951,10.238020059979135,,244719229281146
,,,,70.97091106171506,244719229281146
-0.55200005,2.2720501,10.08495,10.35244615921726,,244719248339269
,,,,71.19664881378398,244719248339269
-0.35805002,2.15895,10.600051,10.823601288325102,,244719267397654
,,,,71.5324209133818,244719267397654
-0.022950001,2.02305,11.562,11.737679373088604,,244719286455810
,,,,71.99935313561139,244719286455810
0.24495001,1.59405,12.333,12.438001766339042,,244719305513939
,,,,72.63674638895698,244719305513939
0.17805001,1.0699501,12.7570505,12.803079258560285,,244719324572074
,,,,73.52473928295034,244719324572074
0.24195,0.48795003,12.60795,12.619708170229524,,244719343630242
,,,,74.60640902104856,244719343630242
0.18195,0.15495001,11.869051,11.871456862454135,,244719362688411
,,,,75.7561620847935,244719362688411
-0.25995,0.23895001,11.080951,11.086574759256266,,244719381746578
,,,,76.79881095216345,244719381746578
-0.71895003,0.46605003,10.73595,10.770084869135383,,244719400804727
,,,,77.61908252053614,244719400804727
-0.80505,0.43800002,10.717051,10.756166685447782,,244719419862881
,,,,78.23257011178669,244719419862881
-0.64695,0.22695,10.762051,10.78386658691831,,244719438921026
,,,,78.72206927903399,244719438921026
-0.504,0.15495001,10.77,10.782900122814537,,244719457979218
,,,,79.13998806377955,244719457979218
-0.3,0.064050004,10.597051,10.601489815290629,,244719477037382
,,,,79.49019235309362,244719477037382
-0.14205001,0.081,10.293,10.294299160935811,,244719496095502
,,,,79.78149309100549,244719496095502
0.036000002,0.22695,10.159051,10.161649331012404,,244719515153656
,,,,80.01012684328249,244719515153656
0.28500003,0.22905001,10.08495,10.091576309702601,,244719534211825
,,,,80.17935161015873,244719534211825
0.47700003,0.29205,9.975,9.990668329712303,,244719553269992
,,,,80.34666392406737,244719553269992
0.642,0.31995,9.673051,9.699610861611884,,244719572328126
,,,,80.5450194477537,244719572328126
0.73995006,0.411,9.261001,9.29960117920576,,244719591386270
,,,,80.79305093727355,244719591386270
0.65595,0.60495,8.778001,8.82323824233794,,244719610444423
,,,,81.07153141011331,244719610444423
0.40995002,0.77805007,8.28405,8.330600392112588,,244719629502587
,,,,81.36356980845554,244719629502587
0.13695,0.92100006,7.8960004,7.9507117666555835,,244719648560726
,,,,81.64427692296472,244719648560726
0.024,1.05495,7.734,7.8056552046467,,244719667618900
,,,,81.90047048854274,244719667618900
0.060000002,1.14195,7.77405,7.857703696707703,,244719686677015
,,,,82.14350227959012,244719686677015
0.19905001,1.149,8.02095,8.105274376434469,,244719705735198
,,,,82.39791999598394,244719705735198
0.39495003,1.1220001,8.203051,8.288842517403761,,244719724793362
,,,,82.68051224270404,244719724793362
0.34500003,1.194,8.365951,8.457765106006368,,244719743851501
,,,,82.99670218995145,244719743851501
0.10305001,1.2420001,8.33205,8.424740333970194,,244719762909625
,,,,83.3093267784521,244719762909625
-0.147,1.33305,8.17395,8.283241579505763,,244719781967846
,,,,83.56895592918262,244719781967846
-0.21900001,1.5319501,8.181001,8.32607955577191,,244719801025929
,,,,83.7384880545715,244719801025929
-0.08205,1.7020501,8.48805,8.657407607473129,,244719820084062
,,,,83.84778474167005,244719820084062
0.10605001,1.7190001,8.895,9.060200998127184,,244719839142221
,,,,83.98531743079742,244719839142221
0.11100001,1.623,9.229951,9.372216383620593,,244719858200404
,,,,84.18449940737334,244719858200404
0.027,1.5799501,9.517051,9.647343055336208,,244719877258630
,,,,84.38678228983244,244719877258630
0.094050005,1.5700501,9.651,9.77832806608913,,244719896316708
,,,,84.54466211249728,244719896316708
0.13395001,1.5180001,9.811951,9.929584157482495,,244719915374869
,,,,84.7401762774889,244719915374869
-0.003,1.2400501,10.185,10.260212718401869,,244719934433042
,,,,85.03504920433669,244719934433042
-0.32895002,0.91395,10.88895,10.932188651787058,,244719953491187
,,,,85.4025748533859,244719953491187
-0.85605,0.74205005,11.359051,11.415405946348201,,244719972549336
,,,,85.72715227293408,244719972549336
-1.27695,0.66,11.28705,11.378212276083154,,244719991607476
,,,,85.85477435757576,244719991607476
-1.2720001,0.61005,11.019,11.10893821662454,,244720010665639
,,,,85.74749940647155,244720010665639
-0.83895004,0.32505003,11.062051,11.098579150840907,,244720029723774
,,,,85.52838010770837,244720029723774
-0.41805002,-0.126,11.554951,11.563197429346221,,244720048781928
,,,,85.38379183316837,244720048781928
-0.48900002,-0.38505003,12.027,12.043094818712506,,244720067840077
,,,,85.35824009548335,244720067840077
-0.873,-0.57405,11.95695,12.002512986585936,,244720086898231
,,,,85.3490739816172,244720086898231
-1.3590001,-0.402,11.422951,11.510529714636222,,244720105956404
,,,,85.26990525894757,244720105956404
-1.3939501,-0.14595,10.767,10.857840142768634,,244720125014524
,,,,85.09159634047522,244720125014524
-0.85605,-0.14295001,10.354951,10.391259012024504,,244720144072468
,,,,84.88251741979197,244720144072468
-0.26895002,-0.33705002,10.255051,10.264112108482072,,244720163130571
,,,,84.72505423866649,244720163130571
-0.135,-0.39000002,10.312051,10.320306216287829,,244720182188687
,,,,84.63841328904488,244720182188687
-0.23595001,-0.37995002,10.42695,10.436538377881254,,244720201246841
,,,,84.58035668109977,244720201246841
-0.351,-0.294,10.408051,10.418116679677148,,244720220305068
,,,,84.50551829836394,244720220305068
-0.44205,-0.13395001,10.31505,10.325386642347338,,244720239363212
,,,,84.40348893254229,244720239363212
-0.32895002,-0.0139500005,10.078051,10.083427323673082,,244720258421380
,,,,84.28884420732362,244720258421380
-0.126,0.079050004,9.69495,9.696091121912664,,244720277479510
,,,,84.18747736985146,244720277479510
-0.079950005,0.21705002,9.031051,9.034012421517302,,244720296537679
,,,,84.10532385451455,244720296537679
-0.21195,0.46395,8.361,8.376543956039445,,244720315595785
,,,,84.02883256599958,244720315595785
-0.303,0.76095,7.9609504,8.002973480756475,,244720334653948
,,,,83.97050275048767,244720334653948
-0.28395,0.93600005,7.9009504,7.961265010666858,,244720353712117
,,,,83.9794707888679,244720353712117
-0.312,0.99105006,8.172,8.237785313575403,,244720372770285
,,,,84.1190252139896,244720372770285
-0.43395,0.8880001,8.49705,8.554339676148118,,244720391828473
,,,,84.36368942024862,244720391828473
-0.55200005,0.88305,8.655001,8.717425939728335,,244720410886575
,,,,84.61124962671573,244720410886575
-0.52995,1.041,8.743951,8.821632360836945,,244720429944746
,,,,84.77886246894785,244720429944746
-0.48900002,1.12695,8.986051,9.069633254740143,,244720449002861
,,,,84.89772825107359,244720449002861
-0.44400004,1.14405,9.18,9.261662734436259,,244720468060986
,,,,85.05058788469847,244720468060986
-0.37695003,1.12995,9.25605,9.332381154490815,,244720487119144
,,,,85.21264095294619,244720487119144
-0.351,1.2760501,9.37395,9.466913126929603,,244720506177336
,,,,85.32651386678864,244720506177336
-0.25005,1.3450501,9.42405,9.522835841587332,,244720525235462
,,,,85.35912118988628,244720525235462
-0.11805001,1.48905,9.349951,9.468515525407497,,244720544293419
,,,,85.33608296181583,244720544293419
0.079050004,1.70895,9.261001,9.417690480257546,,244720563351543
,,,,85.3128125073136,244720563351543
0.13395001,1.8409501,9.237,9.419618757109912,,244720582409707
,,,,85.35534409527527,244720582409707
-0.25005,1.9009501,9.213,9.410393800187608,,244720601467832
,,,,85.4984911999004,244720601467832
-0.75495005,1.98405,9.32295,9.561579641294445,,244720620525967
,,,,85.70444872413296,244720620525967
-0.84405005,1.9630501,9.9199505,10.147482694210268,,244720639584116
,,,,85.9219834190087,244720639584116
-0.66195005,1.8259501,10.62405,10.800125361527385,,244720658642184
,,,,86.13719584956662,244720658642184
-0.50100005,1.59195,10.78905,10.917367422505679,,244720677700399
,,,,86.28866212460083,244720677700399
-0.13005,1.36905,10.64295,10.731430338353485,,244720696758592
,,,,86.37308326274218,244720696758592
0.40995002,1.3909501,11.071051,11.165615051248016,,244720715816650
,,,,86.50616949871988,244720715816650
0.74700004,1.1370001,11.99295,12.069864979567916,,244720734874787
,,,,86.84261095685638,244720734874787
0.65595,0.57900006,12.285001,12.316118202507031,,244720753932703
,,,,87.37475099509207,244720753932703
-0.15195,0.63600004,11.778001,11.796138351379353,,244720772990835
,,,,87.95137605539205,244720772990835
-0.93705004,1.04805,11.148001,11.23629807949442,,244720792049235
,,,,88.35256087667109,244720792049235
-0.70005006,1.1149501,10.717051,10.797608810198044,,244720811107136
,,,,88.54774719258255,244720811107136
0.14400001,1.0530001,10.48005,10.533802662626458,,244720830165273
,,,,88.64051482188965,244720830165273
0.98205006,1.21605,10.420051,10.536633844401925,,244720849223427
,,,,88.71495022346446,244720849223427
1.7080501,1.20105,10.08195,10.295905801313998,,244720868281605
,,,,88.85321374283302,244720868281605
1.8780001,1.21605,9.493051,9.753136546022082,,244720887339709
,,,,89.08309058953897,244720887339709
1.4779501,1.4170501,8.89995,9.13244116479367,,244720906397899
,,,,89.4519139745305,244720906397899
0.90495,1.5460501,8.29395,8.485211241592818,,244720925456010
,,,,89.89712619519943,244720925456010
0.30195,1.6489501,7.7550006,7.93411903764775,,244720944514192
,,,,90.38330589051012,244720944514192
-0.126,1.8049501,7.5280504,7.742432622176027,,244720963572332
,,,,90.8196935067714,244720963572332
-0.11100001,1.8739501,7.5730505,7.802249867623195,,244720982630295
,,,,91.1405962845461,244720982630295
0.112950005,1.8600001,7.7190003,7.94073828774399,,244721001688457
,,,,91.36308969675927,244721001688457
0.33795002,1.9369501,7.8919506,8.13319523595086,,244721020746644
,,,,91.5264609915168,244721020746644
0.58005005,2.0710502,8.188951,8.466677253696501,,244721039804832
,,,,91.67096730378677,244721039804832
0.73800004,2.0680501,8.325001,8.60971040989679,,244721058862906
,,,,91.85539607175545,244721058862906
0.64905006,2.1349502,8.418,8.708731415576688,,244721077921039
,,,,92.12855582723176,244721077921039
0.546,2.13,8.599951,8.876607829849272,,244721096979188
,,,,92.48166977713225,244721096979188
0.42195,1.98195,8.95695,9.183307132118173,,244721116037323
,,,,92.90184935449311,244721116037323
0.16605,1.9339501,9.325951,9.525812117430306,,244721135095253
,,,,93.34634440529919,244721135095253
-0.078,1.8930001,9.53205,9.718513706683352,,244721154153409
,,,,93.72134911148957,244721154153409
-0.135,1.91295,9.61095,9.800406809557066,,244721173211549
,,,,93.95658765669398,244721173211549
0.096,1.9699501,9.661051,9.860315148073916,,244721192269708
,,,,94.06167011707463,244721192269708
0.34500003,1.8790501,9.74205,9.927607764968286,,244721211327762
,,,,94.12788197088874,244721211327762
0.48600003,1.64205,9.663,9.813567085315526,,244721230385875
,,,,94.19582186256285,244721230385875
0.54195005,1.47405,9.699,9.82533154110222,,244721249444019
,,,,94.27169843405252,244721249444019
0.69495004,1.23705,10.123051,10.22200618276034,,244721268502144
,,,,94.34913228867296,244721268502144
1.0200001,0.83505005,10.67895,10.760004046130927,,244721287560060
,,,,94.43563663451117,244721287560060
1.08,0.67005,10.83705,10.911325754651498,,244721306618236
,,,,94.54758343500768,244721306618236
0.537,0.94995004,10.77,10.82514135255214,,244721325676404
,,,,94.64710612140394,244721325676404
0.120000005,1.04595,10.659,10.71086840673375,,244721344734568
,,,,94.7439855245914,244721344734568
0.16800001,0.78000003,10.807951,10.837362821386174,,244721363792647
,,,,94.91601066902733,244721363792647
0.28305,0.63900006,11.229,11.250728329288425,,244721382850842
,,,,95.20608880307778,244721382850842
0.079050004,0.65805006,11.398951,11.418203282957327,,244721401908981
,,,,95.55871780954719,244721401908981
-0.34095,0.79200006,10.944,10.97791639781885,,244721420966921
,,,,95.87898537972909,244721420966921
