X,Y,Z,Acceleration,Timestamp
-0.9300000667572021,3.3109500408172607,8.892000198364258,9.53388471844852,1347052647953
-0.6499500274658203,3.4110002517700195,9.26400089263916,9.89338517872407,1347071714801
-0.23805001378059387,3.318000078201294,9.735000610351562,10.287663933641594,1347090781896
0.07200000435113907,3.1500000953674316,9.903000831604004,10.392165802766572,1347109848922
0.12495000660419464,2.9539501667022705,9.970050811767578,10.399199357678365,1347128915754
0.00795000046491623,2.8339500427246094,9.883950233459473,10.28220833598842,1347147982742
-0.10395000129938126,2.8650002479553223,9.892950057983398,10.299975382169995,1347167049819
-0.08205000311136246,2.9110500812530518,9.703950881958008,10.131515557804152,1347186116659
-0.08700000494718552,3.100050210952759,9.53700065612793,10.028572272575675,1347205183671
-0.00795000046491623,3.1600501537323,9.349950790405273,9.869526835649777,1347224250504
0.027000000700354576,3.1579501628875732,9.160950660705566,9.690015234208934,1347243317565
-0.04200000315904617,3.0979502201080322,8.971050262451172,9.490985321764963,1347262384562
-0.10395000129938126,3.1240501403808594,9.156000137329102,9.674855730043438,1347281451418
-0.0580500029027462,2.997000217437744,9.5149507522583,9.975954486867895,1347300518411
-0.14205001294612885,2.7769501209259033,9.56505012512207,9.961014711182095,1347319585259
-0.31200000643730164,2.751000165939331,9.333000183105469,9.735000684892725,1347338652266
-0.3769500255584717,2.908950090408325,9.175050735473633,9.632530194542365,1347357719300
-0.21900001168251038,2.8939502239227295,9.096000671386719,9.547781790422684,1347376786134
-0.09000000357627869,2.877000093460083,9.177000045776367,9.617825085672566,1347395853128
0.024000000208616257,2.785950183868408,9.283050537109375,9.69211647172758,1347414919976
0.036000002175569534,2.739000082015991,9.20895004272461,9.60771452213469,1347433987056
-0.17295001447200775,2.956050157546997,8.974050521850586,9.449959100978495,1347453054048
-0.3910500109195709,3.3010501861572266,8.587950706481934,9.208840848854562,1347472120923
-0.4339500069618225,3.756000280380249,8.268000602722168,9.091517182592398,1347491187916
-0.06795000284910202,3.796950101852417,8.095050811767578,8.94154879894659,1347510254945
0.43095001578330994,3.397050142288208,8.311050415039062,8.98883900104151,1347529321807
0.49605002999305725,2.9730000495910645,9.05505084991455,9.543518262237612,1347548388819
0.04605000093579292,2.683950185775757,9.879000663757324,10.237204858594438,1347567455677
-0.6640500426292419,2.640000104904175,9.975000381469727,10.339787020211352,1347586522660
-1.1479500532150269,2.9059500694274902,9.598950386047363,10.09466114559973,1347605589519
-1.0069500207901,2.9659502506256104,9.54900074005127,10.04958826853394,1347624656608
-0.32895001769065857,2.530050039291382,9.889050483703613,10.212868391627088,1347643723591
0.06300000101327896,2.272050142288208,10.08495044708252,10.337911122142106,1347662790451
-0.025050001218914986,2.269050121307373,9.702000617980957,9.96383620634487,1347681857440
-0.26205000281333923,2.3959500789642334,8.742000579833984,9.068176284274633,1347700924263
-0.42705002427101135,2.6670000553131104,7.468050479888916,7.941475869662961,1347719991323
-0.41805002093315125,2.9040000438690186,6.328050136566162,6.975112945729875,1347739058316
-0.33105000853538513,3.0450000762939453,5.703000068664551,6.473471198357902,1347758125181
-0.322050005197525,3.0430500507354736,5.4810004234313965,6.277358955706137,1347777192169
-0.527999997138977,2.857950210571289,5.425950050354004,6.155290192348355,1347796259042
-0.4339500069618225,2.6140501499176025,5.698050498962402,6.284055241923967,1347815326074
0.1870500147342682,1.9410001039505005,5.842050075531006,6.158897482225189,1347834393160
0.2160000056028366,1.603950023651123,7.300050258636475,7.47730201739968,1347853460008
0.16095000505447388,1.603950023651123,9.963000297546387,10.0925683307772,1347872527011
0.62295001745224,1.1460000276565552,12.778050422668457,12.844452319654977,1347891593864
1.0230000019073486,0.8929500579833984,14.22900104522705,14.29364752451338,1347910660843
1.2480000257492065,0.9259500503540039,14.008950233459473,14.09487758739198,1347929727676
0.9199500679969788,1.5769500732421875,12.8860502243042,13.01473664906042,1347948794684
0.5920500159263611,2.2549500465393066,11.641050338745117,11.872210237480797,1347967861756
0.5890500545501709,2.6020500659942627,10.683000564575195,11.011091933837454,1347986928613
0.7260000109672546,2.7049500942230225,10.0489501953125,10.43193323675112,1348005995637
0.9270000457763672,2.8219501972198486,9.618000030517578,10.06621361721947,1348025062485
0.9679500460624695,3.0019500255584717,9.733050346374512,10.231368446727146,1348044129507
0.9370500445365906,2.9419500827789307,9.915000915527344,10.384622103400636,1348063196565
0.6250500082969666,2.6950502395629883,10.188000679016113,10.556957002009307,1348082263317
-0.00795000046491623,2.8030500411987305,10.248000144958496,10.624436912469335,1348101330363
-0.48000001907348633,2.8849501609802246,10.357950210571289,10.762921072567808,1348120397211
-0.2689500153064728,2.032050132751465,11.655000686645508,11.83387522574308,1348139464175
0.6520500183105469,0.6840000152587891,14.449950218200684,14.480817882831438,1348158531247
1.4940000772476196,0.0,16.91805076599121,16.983888775880267,1348177597999
1.7220001220703125,-0.3160500228404999,16.32900047302246,16.42258897023595,1348196665069
1.2600001096725464,-0.6889500617980957,13.240950584411621,13.318596954741775,1348215731952
0.4339500069618225,-0.09300000220537186,11.050050735473633,11.058959393428196,1348234798950
-0.14505000412464142,1.4719500541687012,9.919950485229492,10.029610864588347,1348253865783
0.7740000486373901,1.5700501203536987,9.283050537109375,9.446648121436514,1348272932767
1.4269500970840454,1.0630500316619873,9.26400089263916,9.433343759675244,1348291999615
1.165950059890747,1.0049999952316284,8.988000869750977,9.118860902942819,1348311066613
0.6880500316619873,1.1010000705718994,8.257950782775879,8.359387844347106,1348330133475
0.29205000400543213,1.390950083732605,7.381950378417969,7.517527966672323,1348349200564
0.07500000298023224,1.8139500617980957,6.618000507354736,6.862504684332966,1348368267332
0.08400000631809235,1.9270501136779785,6.163050174713135,6.457845275145523,1348387334421
-0.07005000114440918,2.0080502033233643,6.268050193786621,6.582220434895494,1348406401440
-0.18495000898838043,2.0440499782562256,6.751950263977051,7.056995053608429,1348425468293
-0.06795000284910202,2.0440499782562256,7.201950550079346,7.486711510555529,1348444535320
-0.039000000804662704,2.4820501804351807,7.279050350189209,7.690687101868774,1348463602173
0.0990000069141388,2.5489501953125,7.16895055770874,7.6092575326653975,1348482669204
0.22500000894069672,2.8729500770568848,8.236050605773926,8.725651650745263,1348501736305
0.17295001447200775,2.9730000495910645,8.602950096130371,9.103811913637271,1348520803076
0.4240500330924988,2.616000175476074,8.394000053405762,8.802415137065084,1348539869942
0.24000000953674316,2.848950147628784,8.313000679016113,8.79090992091115,1348558937012
0.49605002999305725,2.989950180053711,8.217000007629395,8.758136607569034,1348578004040
0.7909500598907471,3.0670502185821533,8.313000679016113,8.895975456905688,1348597070898
0.999000072479248,2.848950147628784,8.164950370788574,8.705224445465383,1348616137886
0.6829500198364258,2.7940502166748047,8.160000801086426,8.652095146068737,1348635204730
0.14595000445842743,2.877000093460083,8.45205020904541,8.929478354181464,1348654271703
-0.07005000114440918,2.751000165939331,8.943000793457031,9.356824894558605,1348673338537
0.21300001442432404,2.5350000858306885,9.733050346374512,10.060013095735382,1348692405521
0.364050030708313,2.7580502033233643,10.34595012664795,10.713452168745492,1348711472374
0.20595000684261322,2.688000202178955,9.919950485229492,10.279746014451788,1348730539382
-0.4540500342845917,3.7390501499176025,8.815950393676758,9.586847177305064,1348749606211
-0.34095001220703125,4.648950099945068,9.345000267028809,10.44308450283592,1348768673213
2.445000171661377,2.763000249862671,11.833050727844238,12.394889501238016,1348787740047
3.0270001888275146,1.6279500722885132,13.260000228881836,13.69819541585578,1348806807016
2.641050100326538,0.8710500597953796,13.36305046081543,13.649358646376166,1348825874107
2.473950147628784,0.5790000557899475,13.044000625610352,13.289154326686122,1348844940936
2.54295015335083,0.9070500135421753,12.721050262451172,13.004401369894074,1348864007724
2.6700000762939453,1.048050045967102,11.860950469970703,12.20284619903732,1348883074789
1.971000075340271,1.4050500392913818,10.47705078125,10.753027479867951,1348902141760
1.240950107574463,1.6680001020431519,9.36405086517334,9.592060785642396,1348921208609
0.8460000157356262,1.977000117301941,8.734050750732422,8.994881211378289,1348940275593
0.9630000591278076,2.1690001487731934,8.371050834655762,8.700943789937343,1348959342455
1.297950029373169,2.287950038909912,8.350950241088867,8.755441712925732,1348978409492
1.6090500354766846,2.287950038909912,8.554950714111328,9.000607708265553,1348997476354
1.6810500621795654,2.0350501537323,8.572050094604492,8.969247530543946,1349016543333
1.6050000190734863,1.5769500732421875,8.305950164794922,8.605324208580477,1349035610186
1.1929500102996826,1.6519501209259033,7.758000373840332,8.021136997309537,1349054677188
0.6660000085830688,1.912950038909912,7.237950325012207,7.516040099024379,1349073744037
0.04305000230669975,2.5540502071380615,7.281000137329102,7.716086363116148,1349092811030
-0.23805001378059387,3.0430500507354736,7.747950553894043,8.327518190068943,1349111877902
0.19005000591278076,2.4850502014160156,8.860950469970703,9.204783361903704,1349130944881
0.6679500341415405,1.951050043106079,10.192950248718262,10.399470577469778,1349150011739
0.8650500178337097,1.88100004196167,11.572050094604492,11.755799253272817,1349169078703
1.01295006275177,2.1469500064849854,12.52500057220459,12.747984212953043,1349188145551
1.111050009727478,1.9290001392364502,12.880950927734375,13.071892382665592,1349207212544
0.6709500551223755,1.7779500484466553,13.120950698852539,13.257851545139548,1349226279404
0.4549500346183777,1.8430501222610474,13.305000305175781,13.439748747945155,1349245346426
0.3160500228404999,1.7860500812530518,13.140000343322754,13.26459466143627,1349264413264
-0.15195000171661377,1.8889501094818115,12.426000595092773,12.5696743039897,1349283480248
-0.17595000565052032,2.073000192642212,11.641050338745117,11.825495388878254,1349302547115
0.039000000804662704,2.130000114440918,11.350950241088867,11.549133857707966,1349321614113
0.30000001192092896,1.8840000629425049,10.990050315856934,11.154401023335453,1349340680975
0.2370000183582306,1.7899501323699951,10.116000175476074,10.275872227470773,1349359747978
0.24495001137256622,1.6440000534057617,9.076950073242188,9.227879459323303,1349378814793
0.3739500045776367,1.5919500589370728,8.23905086517334,8.39976801792686,1349397881810
0.5749500393867493,1.7860500812530518,7.603950500488281,7.832024365029187,1349416948649
0.8460000157356262,2.032050132751465,7.3309502601623535,7.654265182603383,1349436015632
1.2139500379562378,2.1469500064849854,7.521000385284424,7.91508154224884,1349455082490
1.0920000076293945,1.9800001382827759,7.329000473022461,7.669883473549378,1349474149507
0.534000039100647,2.0970001220703125,7.284000396728516,7.598633254294063,1349493216350
0.49800002574920654,2.0659501552581787,7.333950519561768,7.635639088710114,1349512283367
0.690000057220459,2.2240500450134277,7.4320502281188965,7.788316202811145,1349531350129
0.7549500465393066,2.31000018119812,7.669050216674805,8.044897863601808,1349550416977
0.6349500417709351,2.1739501953125,7.710000514984131,8.035753166212842,1349569483997
0.32100000977516174,2.050950050354004,7.590000152587891,7.868769880458251,1349588550859
-0.027000000700354576,2.1540000438690186,7.51800012588501,7.820535217095603,1349607617847
-0.30705001950263977,2.490000009536743,7.639950275421143,8.041344413273016,1349626684715
-0.13500000536441803,2.5470001697540283,8.039999961853027,8.434870138465211,1349645751703
0.2950500249862671,2.454000234603882,8.920950889587402,9.257026328314648,1349664818576
0.9390000700950623,2.140050172805786,9.706950187683105,9.984308579963145,1349683885588
1.339050054550171,1.9390500783920288,10.473000526428223,10.734836295056798,1349702952436
