X,Y,Z,Acceleration,Timestamp
0.38805001974105835,3.3349502086639404,9.103050231933594,9.702473872018153,4441468315016
0.22305001318454742,3.397050142288208,9.321000099182129,9.923242606454567,4441487381393
0.24000000953674316,3.346950054168701,9.450000762939453,10.02807005805373,4441506447578
0.2850000262260437,3.306000232696533,9.586950302124023,10.144973072854077,4441525513732
0.1579500138759613,3.295950174331665,9.718950271606445,10.263831162900106,4441544579970
-0.08205000311136246,3.186000108718872,9.80505084991455,10.310012175801603,4441563646121
-0.4030500054359436,3.1429500579833984,9.82395076751709,10.322334670822263,4441582712227
-0.7459500432014465,3.181950092315674,9.75195026397705,10.285027068900792,4441601778376
-0.9919500350952148,3.181950092315674,9.738000869750977,10.292591131555936,4441620844530
-1.0330500602722168,3.091050148010254,9.928950309753418,10.450159697253202,4441639910927
-0.8940000534057617,2.9640002250671387,10.035000801086426,10.50170340980418,4441658977068
-0.8820000290870667,3.0139501094818115,9.891000747680664,10.377558243843994,4441678043241
-1.0330500602722168,3.2920501232147217,9.568050384521484,10.171154044725123,4441697109381
-1.1100000143051147,3.57705020904541,9.225000381469727,9.95630555316106,4441716175600
-1.0110000371932983,3.6600000858306885,9.30405044555664,10.04903360512583,4441735241756
-0.612000048160553,3.375000238418579,9.690000534057617,10.279167330981187,4441754307915
-0.34095001220703125,3.0550501346588135,9.898050308227539,10.364409203630764,4441773374082
-0.43905001878738403,3.0330002307891846,9.81195068359375,10.279408131611484,4441792440499
-0.6949500441551208,3.1579501628875732,9.385950088500977,9.927319067048481,4441811506395
-1.015950083732605,3.454050064086914,8.78700065612793,9.49599899687483,4441830572769
-1.3180500268936157,3.8779501914978027,8.260050773620605,9.219771816261098,4441849638910
-1.384950041770935,4.04295015335083,7.935000419616699,9.012644685107585,4441868705064
-1.201050043106079,4.0320000648498535,7.861050605773926,8.916034003722336,4441887771256
-1.1479500532150269,3.936000108718872,7.951950550079346,8.946697923335657,4441906837470
-1.3609501123428345,3.913950204849243,8.112000465393066,9.109102204106765,4441925903539
-1.6429500579833984,3.8230502605438232,8.122050285339355,9.125935515072028,4441944969768
-1.7730001211166382,3.775050163269043,8.083050727844238,9.09561664944057,4441964035939
-1.6150500774383545,3.7080001831054688,8.164950370788574,9.111754313412115,4441983102083
-1.371000051498413,3.744000196456909,8.394000053405762,9.292815262817504,4442002168227
-1.1980500221252441,3.864000082015991,8.623950004577637,9.5256671247104,4442021234415
-0.9490500688552856,3.907050132751465,8.767950057983398,9.645863620864569,4442040300550
-0.6040500402450562,3.933000087738037,8.7610502243042,9.62233688737035,4442059366688
-0.27900001406669617,3.957000255584717,8.610000610351562,9.47986300221691,4442078432836
-0.030000001192092896,3.933000087738037,8.480999946594238,9.348622881705648,4442097498989
